freq_0.00000,freq_0.00001,freq_0.00002,freq_0.00003,freq_0.00005,freq_0.00006,freq_0.00007,freq_0.00008,freq_0.00009,freq_0.00010,freq_0.00012,freq_0.00013,freq_0.00014
0.08415547013282776,0.6069349050521851,0.10359442234039307,0.058463484048843384,0.0849047303199768,0.04507935047149658,0.024750113487243652,0.018719017505645752,0.01636168360710144,0.05791640281677246,0.05933111906051636,0.14986395835876465,0.007816940546035767
0.11194583773612976,0.5673956871032715,0.13926634192466736,0.01824367046356201,0.25010278820991516,0.044561177492141724,0.044969409704208374,0.04249003529548645,0.023330330848693848,0.056972771883010864,0.00888282060623169,0.12076330184936523,0.01086360216140747
0.08769282698631287,0.44065147638320923,0.2054588943719864,0.046748578548431396,0.09923210740089417,0.10272791236639023,0.03171840310096741,0.02298644185066223,0.04480564594268799,0.01918080449104309,0.003593742847442627,0.14705395698547363,0.0040791332721710205
0.06314265727996826,0.4049358069896698,0.12787789106369019,0.04175502061843872,0.12885096669197083,0.006828010082244873,0.026332318782806396,0.033547401428222656,0.02388584613800049,0.03501260280609131,0.08920389413833618,0.09716382622718811,0.024169981479644775
0.08324572443962097,0.24660488963127136,0.0053434669971466064,0.03706604242324829,0.12001311779022217,0.051058173179626465,0.009729325771331787,0.034319907426834106,0.04545500874519348,0.022647500038146973,0.09457993507385254,0.07637032866477966,0.016978859901428223
0.08615043014287949,0.17755436897277832,0.060773104429244995,0.0037216544151306152,0.179438978433609,0.08248725533485413,0.010962426662445068,0.06421202421188354,0.0003790333867073059,0.06516587734222412,0.07298050820827484,0.06526389718055725,0.007236450910568237
0.09386879205703735,0.5094427466392517,0.13793689012527466,0.06303876638412476,0.07144828140735626,0.024812977761030197,0.004297781735658646,0.037119295448064804,0.01379081979393959,0.03741184249520302,0.047151800245046616,0.015909601002931595,0.011945914477109909
0.11354450136423111,0.5616958141326904,0.266450434923172,0.05319696664810181,0.6043540239334106,0.10895487666130066,0.005929172039031982,0.05617588758468628,0.008854478597640991,3.904104232788086e-05,0.026909291744232178,0.014564961194992065,0.014187902212142944
0.10537105798721313,0.939231276512146,0.21994978189468384,0.025165140628814697,0.4184587597846985,0.19365918636322021,0.03440290689468384,0.03014969825744629,0.040910959243774414,0.022001981735229492,0.038933753967285156,0.0001634359359741211,0.01015007495880127
0.2958838939666748,1.6761959791183472,0.12192440032958984,0.05378246307373047,0.17880797386169434,0.047272443771362305,0.09908342361450195,0.004723787307739258,0.07689237594604492,0.11712121963500977,0.005978822708129883,0.1230928897857666,0.05064725875854492
0.482951283454895,2.0456666946411133,0.24694371223449707,0.08300423622131348,0.4420098066329956,0.08196020126342773,0.0328826904296875,0.08735060691833496,0.037222862243652344,0.0865628719329834,0.08688235282897949,0.137908935546875,0.04750537872314453
0.34968864917755127,1.3889573812484741,0.16753816604614258,0.0988699197769165,0.07648086547851562,0.046166062355041504,0.1863107681274414,0.1032630205154419,0.04186892509460449,0.03291964530944824,0.19959187507629395,0.12025392055511475,0.023325443267822266
0.134712353348732,0.5648115873336792,0.05583399534225464,0.08531194925308228,0.0836811363697052,0.04631751775741577,0.07951852679252625,0.15154388546943665,0.013804078102111816,0.008636265993118286,0.01842033863067627,0.1710880994796753,0.0721069872379303
0.05489085987210274,0.04882488772273064,0.019759315997362137,0.0012515485286712646,0.119590163230896,7.438287138938904e-05,0.0025744065642356873,0.054334111511707306,0.033996157348155975,0.09386228024959564,0.04352712631225586,0.07522580027580261,0.024798396974802017
0.02507631853222847,0.2042016237974167,0.0179528146982193,0.08700431883335114,0.357856810092926,0.005882769823074341,0.061674315482378006,0.08554193377494812,0.004024296998977661,0.02889910712838173,0.02989114075899124,0.08450807631015778,0.04622670263051987
0.08900225162506104,0.13946908712387085,0.06733857095241547,0.05401218682527542,0.06170792505145073,0.03518303111195564,0.06521421670913696,0.10307613015174866,0.005224592983722687,0.02541666105389595,0.06292299926280975,0.02082635462284088,0.030793607234954834
0.025085091590881348,0.2449793517589569,0.1915832757949829,0.3177069425582886,0.014716804027557373,0.002737581729888916,0.030435681343078613,0.1283046007156372,0.03650742769241333,0.18952739238739014,0.1960432529449463,0.003049910068511963,0.05142092704772949
0.09225136041641235,0.4715591371059418,0.1988268494606018,0.05433547496795654,0.09682691097259521,0.019884765148162842,0.058404624462127686,0.012525677680969238,0.050233662128448486,0.07574886083602905,0.05982106924057007,0.1750137209892273,0.04208207130432129
0.029487907886505127,0.6183054447174072,0.1993023157119751,0.08681464195251465,0.06508070230484009,0.04743558168411255,0.008089065551757812,0.029326558113098145,0.0025350451469421387,0.08523416519165039,0.10161131620407104,0.14661049842834473,0.020871102809906006
0.006704151630401611,0.7732785940170288,0.08581948280334473,0.04847961664199829,0.10325664281845093,0.038381218910217285,0.05232596397399902,0.05102187395095825,0.03478163480758667,0.04965764284133911,0.1196969747543335,0.1515120267868042,0.017242014408111572
0.012163043022155762,0.7191662788391113,0.05507752299308777,0.061724066734313965,0.05429139733314514,0.06796133518218994,0.007037907838821411,0.024732649326324463,0.0240480899810791,0.02619341015815735,0.0744965672492981,0.17017614841461182,0.024108022451400757
0.06964579224586487,0.46056079864501953,0.09408986568450928,0.07121825218200684,0.16991087794303894,0.008204817771911621,0.011050611734390259,0.061814308166503906,0.03143203258514404,0.0443878173828125,0.08477270603179932,0.09983512759208679,0.010474860668182373
0.04577001929283142,0.5685006380081177,0.12187215685844421,0.045383572578430176,0.11111056804656982,0.057956695556640625,0.023437321186065674,0.018086224794387817,0.024222522974014282,0.06118464469909668,0.006146252155303955,0.08084145188331604,0.0033204257488250732
0.06008565425872803,0.45818963646888733,0.14990508556365967,0.01741763949394226,0.1793045997619629,0.05127584934234619,0.02960944175720215,0.04537758231163025,0.03504803776741028,0.02529922127723694,0.035441577434539795,0.03128528594970703,0.021205246448516846
0.03539937734603882,0.4981364607810974,0.1810561716556549,0.005079060792922974,0.2082422971725464,0.0347675085067749,0.016267359256744385,0.019218921661376953,0.002131044864654541,0.02731269598007202,0.028135329484939575,0.026472777128219604,0.039960503578186035
0.023369908332824707,0.29176589846611023,0.1397760957479477,0.045401304960250854,0.04150119423866272,0.0833042562007904,0.02820122241973877,0.0022925138473510742,0.016911059617996216,0.0590607225894928,0.04882630705833435,0.05989903211593628,0.05904319882392883
0.05013653635978699,0.34410738945007324,0.047446221113204956,0.03159785270690918,0.1447373330593109,0.0067182183265686035,0.07594531774520874,0.0028124749660491943,0.019157350063323975,0.012519240379333496,0.1196182370185852,0.033426910638809204,0.04447546601295471
0.015133291482925415,0.03789672255516052,0.1016133725643158,0.04047727584838867,0.20368102192878723,0.024381548166275024,0.04320231080055237,0.02433788776397705,0.005477786064147949,0.0018757879734039307,0.09852990508079529,0.05316591262817383,0.04770255088806152
0.03714513033628464,0.5439068675041199,0.13247635960578918,0.007086016237735748,0.15741097927093506,0.0440133735537529,0.07088466733694077,0.013706453144550323,0.009286418557167053,0.013420335948467255,0.06539711356163025,0.0528695210814476,0.048360370099544525
0.051818132400512695,0.5367259383201599,0.1751878559589386,0.05730937421321869,0.2660364806652069,0.0005893390625715256,0.06393954902887344,0.02858571708202362,0.0009479057043790817,0.03020358830690384,0.027248727157711983,0.028014108538627625,0.02622857689857483
0.0492323637008667,0.7797826528549194,0.18510288000106812,0.04792743921279907,0.8203243017196655,0.05159065127372742,0.023643583059310913,0.0005959868431091309,0.0019269585609436035,0.011468201875686646,0.014042198657989502,0.03187844157218933,0.039550721645355225
