Time,Open,High,Low,Close,Volume,VolumeForecast
2022-04-28 07:30:00+03:30,1878.818,1879.188,1875.608,1878.168,1501019.955,1658234.4168123675
2022-04-28 08:30:00+03:30,1878.188,1878.363,1871.938,1873.688,2107860.088,1522306.8164901617
2022-04-28 09:30:00+03:30,1873.698,1882.538,1873.448,1882.153,2843219.996,2680559.806568156
2022-04-28 10:30:00+03:30,1882.153,1886.618,1881.043,1884.888,3046200.037,3052238.5360446945
2022-04-28 11:30:00+03:30,1884.888,1889.898,1879.858,1886.143,2833319.902,2949994.14942916
2022-04-28 12:30:00+03:30,1886.153,1891.658,1885.818,1889.558,2709379.911,2655284.9986817427
2022-04-28 13:30:00+03:30,1889.558,1890.008,1885.313,1888.633,2745820.046,2556403.009377313
2022-04-28 14:30:00+03:30,1888.633,1890.613,1885.238,1886.103,2534149.885,3107754.585940653
2022-04-28 15:30:00+03:30,1886.038,1895.248,1881.823,1885.448,5155729.771,3858463.8613227634
2022-04-28 16:30:00+03:30,1885.448,1892.963,1883.883,1890.225,5276949.883,5497976.887383036
2022-04-28 17:30:00+03:30,1890.318,1890.818,1883.088,1886.748,4994029.999,5256191.760021267
2022-04-28 18:30:00+03:30,1886.748,1890.498,1885.738,1885.868,2807569.981,4068291.4284491725
2022-04-28 19:30:00+03:30,1885.968,1890.023,1884.668,1888.563,1997009.993,2524128.678984048
2022-04-28 20:30:00+03:30,1888.563,1891.573,1887.603,1888.783,2617870.092,1995824.6133799125
2022-04-28 21:30:00+03:30,1888.783,1892.558,1888.783,1892.438,1969939.947,2602025.378394596
2022-04-28 22:30:00+03:30,1892.418,1896.608,1892.338,1895.888,1980610.013,2297235.3729576496
2022-04-28 23:30:00+03:30,1895.888,1896.188,1893.638,1894.228,941810.0119,991255.7574251874
2022-04-29 01:30:00+03:30,1894.138,1895.318,1892.758,1892.768,397379.9944,721500.021480826
2022-04-29 02:30:00+03:30,1892.808,1895.563,1892.468,1895.428,634370.029,731682.5802142466
2022-04-29 03:30:00+03:30,1895.418,1897.898,1894.888,1897.163,959879.9944,1068120.3340697002
