iAUC,Max_Sensitivity
0.38521796464920044,0.22309183150704523
1.980149269104004,0.1994609928136353
0.9149357080459595,0.17682331510837968
0.5403520464897156,0.09530359742426353
0.11816661059856415,0.13570895077884962
0.29192471504211426,0.12354104018064355
0.14204350113868713,0.12820357019010528
-0.4883945882320404,0.18087173792993502
-0.9236423373222351,0.13969353999757503
-0.9373078346252441,0.15270178339291315
-0.7179791331291199,0.08470772245019294
-0.13009975850582123,0.13069976418769552
-0.32149726152420044,0.10533674700221338
-0.46207529306411743,0.16908015057079576
-0.687264084815979,0.18128495624751093
-0.5511539578437805,0.11387087287624784
-0.002089553978294134,0.10162997030919273
0.30814307928085327,0.08783863521535971
-0.21042509377002716,0.12433563762965484
0.06800766289234161,0.09401710789679237
0.019858671352267265,0.13677195354251873
0.05419576168060303,0.12301144788273198
0.7576420903205872,0.13662341999445557
1.1865150928497314,0.19581074149901037
1.6818368434906006,0.14126868766190506
1.1057208776474,0.21106952915552693
0.2963505983352661,0.09726616793882083
0.1863417774438858,0.09723086879337647
0.2917241156101227,0.2459097243200147
-0.1272200644016266,0.20882424814629444
-0.4831713140010834,0.2571547881661492
-0.8527447581291199,0.13824339657555998
-0.7806979417800903,0.13137437123330575
-0.585588812828064,0.12836526869359074
-0.38346952199935913,0.10623004803604096
-0.15683460235595703,0.0897282948946574
-0.6368803977966309,0.1157623666359149
-0.6573528051376343,0.16721453184237184
-0.5557754039764404,0.11056279273429685
-0.1709163635969162,0.13546365129810758
0.03503134474158287,0.10395184253091747
0.22590231895446777,0.10643106560023602
-0.13028450310230255,0.1002825533941509
-0.13303372263908386,0.10967597058067946
0.023841047659516335,0.21330174557131706
0.43021470308303833,0.25663197211259614
0.8406513929367065,0.2955453501313403
1.030726432800293,0.16900542827328346
0.5583791136741638,0.1773582951933397
0.2998150587081909,0.11508311949546482
-0.023646287620067596,0.15576736197022628
-0.18166688084602356,0.19553202518516752
-0.19656234979629517,0.15649681889472342
-0.34196266531944275,0.15030191746655353
-1.0209999084472656,0.1186836260780148
-0.9265816807746887,0.1616754548053427
-0.6341157555580139,0.139020783416884
-0.40883031487464905,0.16447207159384028
-0.43513208627700806,0.10440931733338057
-0.4473147988319397,0.21083360461263873
-0.7166558504104614,0.13994976773804224
-0.5973438024520874,0.14241184109356994
-0.2880430817604065,0.13056048376016272
-0.18193107843399048,0.10006674811155611
0.11969022452831268,0.15139294224803546
-0.130400151014328,0.16942398197221137
-0.1487184464931488,0.09812812698811209
0.036427855491638184,0.12374377125122156
0.5542021989822388,0.34085068663855883
0.9916397333145142,0.19138519419598113
0.5835230946540833,0.19301678288768973
0.08592101186513901,0.14653844528519297
0.11692764610052109,0.10202643230902528
-0.19136975705623627,0.15546424754532837
-0.26343807578086853,0.13064275879150813
0.10619901120662689,0.10682902822614695
-0.7435677647590637,0.24816674268985847
-0.9036833643913269,0.18710431355720575
-0.910251796245575,0.11130493643720468
-0.7425875067710876,0.22770437053927808
-0.2671586573123932,0.0966697192845863
-0.044354066252708435,0.15563244639782967
-0.5966199636459351,0.10297609072652279
-0.7521563172340393,0.11843455733921451
-0.6483893394470215,0.07775514267603466
-0.4572705328464508,0.12922788140494174
0.08215880393981934,0.10351932175553319
0.004293563775718212,0.1269297997536498
-0.09542176127433777,0.14051693903945364
-0.13462567329406738,0.12920560548541019
0.16737191379070282,0.13586057357154854
0.682353138923645,0.1792605145091646
0.9786601066589355,0.23529317308757203
0.695913553237915,0.19068739303352328
0.7729347348213196,0.09898139056608958
0.19599851965904236,0.08336097236149076
-0.13388361036777496,0.11811145950583425
-0.16996438801288605,0.2888943504992183
0.18748721480369568,0.1249416607283276
-0.3264957666397095,0.18742729856057613
-0.835737407207489,0.1161529819408877
-0.9772653579711914,0.10823743387619164
-0.7237995266914368,0.14176832362903286
-0.44410786032676697,0.13127598800524817
-0.41913357377052307,0.14676659638945133
-0.5966978073120117,0.15289814911759433
-0.6663018465042114,0.1222378765486436
-0.7405520677566528,0.1154213610151826
-0.2937226891517639,0.15530328625632217
-0.0073006898164749146,0.11205632192440834
0.2682008743286133,0.09593729831834472
-0.0678265318274498,0.1423948449367087
-0.06152923032641411,0.10760211872265087
0.08863438665866852,0.21023316571390804
0.5661933422088623,0.22676852001749762
1.1315780878067017,0.18236175659636536
1.1660258769989014,0.15766602409788022
0.3863103985786438,0.1292791484176991
0.15977399051189423,0.14222904338499148
-0.03442510962486267,0.17745314383476457
-0.06027158349752426,0.13962867224550615
-0.20024387538433075,0.14530082556789728
-0.33778321743011475,0.2665407241258794
-0.891370415687561,0.19901346185954477
-0.9558737874031067,0.1471653303729548
-0.7577476501464844,0.11825347947442903
-0.37024134397506714,0.14429171873058724
-0.44855132699012756,0.1838116529410308
-0.7716012001037598,0.08870904643397493
-0.7663537263870239,0.11132141171578634
-0.7258027195930481,0.08293959676350493
-0.3033117651939392,0.14896070969623412
-0.07553736865520477,0.07400804529305531
0.4022698998451233,0.14968632122708966
0.04108745604753494,0.13345101145191418
0.0745571032166481,0.12481221955709425
0.1251346319913864,0.1764361537393299
0.7334858179092407,0.1659237333160034
1.1042752265930176,0.23681601429096255
0.6806415319442749,0.11175362195263382
0.32712608575820923,0.16994633363888575
0.4684578478336334,0.11415045531207045
-0.1376674920320511,0.1096178533888383
-0.17607331275939941,0.1400817903645421
-0.19899562001228333,0.13946114667252058
-0.6497234106063843,0.16794974467052676
-1.0233242511749268,0.1425280239459126
-0.9540049433708191,0.1273644939693372
-0.8020404577255249,0.09026069975316671
-0.5599762201309204,0.11993292729300807
-0.639680802822113,0.13454645185125297
-0.6617619395256042,0.1523227150472166
-0.7932077646255493,0.14315675497278244
-0.6054376363754272,0.179432858985813
-0.15929120779037476,0.1309196294537012
-0.06270860880613327,0.11660271181186666
0.05263851210474968,0.10189994119596793
-0.23462729156017303,0.23288854057099842
-0.2865277826786041,0.12845225890780607
-0.030889663845300674,0.19339076192685126
0.24347396194934845,0.21432978639043798
0.7365046739578247,0.18834168449404406
1.06437349319458,0.1618677396704911
0.6141082048416138,0.1344343641008903
0.09902168065309525,0.15652190946507213
-0.12451028823852539,0.1275953493505058
-0.3541712164878845,0.18670673340649316
-0.49484577775001526,0.15399913197621695
-0.8162035942077637,0.15387094496446307
-1.0738160610198975,0.10371157550250001
-0.8338985443115234,0.16447027855614105
-0.832011342048645,0.11078850638488844
-0.5719181895256042,0.12294954718350423
-0.4696177840232849,0.08687962132384916
-0.6167990565299988,0.12492058092577879
-0.7462549805641174,0.14675972936908446
-0.622960090637207,0.07739508980843757
-0.3241729736328125,0.10509507966577813
-0.0012769841123372316,0.10184517474093274
-0.38534122705459595,0.148101829087815
-0.2524927258491516,0.10969034319045959
-0.43685823678970337,0.11771817886582478
-0.34574025869369507,0.17207702417541315
0.2287551909685135,0.17565016218256513
0.727760910987854,0.18123090516381327
1.0306243896484375,0.20168583859937828
0.41157403588294983,0.15271889135840114
0.1713738888502121,0.12381620317693606
-0.3838421106338501,0.1690648400896491
-0.45935362577438354,0.19469616555087216
-0.6727452278137207,0.13714021832841713
-0.9424644708633423,0.2476767584824864
-1.009805679321289,0.17868914880611503
-1.0773016214370728,0.18620586167537687
-0.8775424957275391,0.11767824843492457
-0.666583240032196,0.1116570043035987
-0.664333701133728,0.1206540975661927
-0.9064735174179077,0.12719295883453138
-0.9177953600883484,0.1249968233085602
-0.8107921481132507,0.12691023870188123
-0.3268354833126068,0.10110683944588233
-0.42100390791893005,0.12214742994970033
-0.2052994668483734,0.08366356251881558
-0.4965466558933258,0.1753432116888655
-0.6069799661636353,0.12787330595222693
-0.5204760432243347,0.21536231797461353
0.18460237979888916,0.1896148629258807
0.3790056109428406,0.24401985608063637
0.9941083788871765,0.1875342396311232
-0.02039467915892601,0.15947193328213666
-0.08343513309955597,0.13011738514531948
-0.43350982666015625,0.22742630305694267
-0.4945742189884186,0.17595937301503345
-0.6821171641349792,0.16348210096328022
-0.736626386642456,0.21322151464167705
-1.042175531387329,0.14013441475463745
-1.0196306705474854,0.14037921595117292
-0.914708137512207,0.16687721236755695
-0.6678587198257446,0.1149965545095099
-0.6831082105636597,0.22885877778910668
-0.7070561647415161,0.09471704447280807
-0.8911530375480652,0.1304970158876279
-0.8010832667350769,0.12507145254243685
-0.5125866532325745,0.09270941322126082
-0.3271546959877014,0.1412346525355234
-0.5263311266899109,0.1088373141030525
-0.6948125958442688,0.13402095286488144
-0.7988306283950806,0.12050554309671589
-0.3929004371166229,0.12151240019469656
0.02552105113863945,0.16027103598882622
0.0814734548330307,0.184379200483613
0.4433968663215637,0.2424985304807993
0.03292582556605339,0.12467043249278689
-0.2848711609840393,0.16559841993726498
-0.4008902609348297,0.15058897699939222
-0.5680347084999084,0.13768134049736688
-0.29038316011428833,0.23969843853074344
-0.892275333404541,0.2016814489422572
-1.0461108684539795,0.16976827934745206
-1.0407273769378662,0.12737832323786372
-0.9060385823249817,0.17093776715951894
-0.607612669467926,0.14930261382247034
-0.6764189004898071,0.11636299163378416
-0.7592383027076721,0.13032687537962015
-0.8118451833724976,0.14527671823378605
-0.7889768481254578,0.15631231846128793
-0.4208596348762512,0.18046460888820853
-0.3372083902359009,0.1452745017129756
-0.2678958475589752,0.12605447710307535
-0.5240845680236816,0.14209831599947845
-0.44210195541381836,0.12032088974528375
-0.24746517837047577,0.1983280853499072
0.3803800940513611,0.17676656156853393
0.3188643455505371,0.20301209924289432
0.9549306631088257,0.24850742276783683
0.3747405409812927,0.14403036326381652
-0.29960089921951294,0.17594228317880536
-0.5275204181671143,0.16776099218174245
-0.3697485327720642,0.15686154937311966
-0.5895642638206482,0.19608474827561137
-0.7448440790176392,0.14559221218197735
-1.0666030645370483,0.13737428923610204
-1.092148780822754,0.11938743134640044
-0.8973414301872253,0.12698948030916815
-0.6948385238647461,0.16683083190339568
-0.3846278786659241,0.13846853775066362
-0.6887219548225403,0.11573304423164009
-0.8113851547241211,0.17412891571821684
-0.8090510368347168,0.12757358897136803
-0.43987077474594116,0.1161805560107348
-0.3322577178478241,0.07055165454839332
-0.4411020278930664,0.11332521605923078
-0.6115854978561401,0.17857664628933667
-0.7419072985649109,0.15560793989894237
-0.4407629072666168,0.10609368241885235
0.00662496080622077,0.12621055259372638
0.46587061882019043,0.2525440908259447
0.8129261136054993,0.14982194249820335
0.09091144800186157,0.10977955134178352
-0.3559073805809021,0.17547691977337052
-0.48660072684288025,0.2408127984792713
-0.6924960613250732,0.21464164657800788
-0.8137161135673523,0.12620459442373488
-1.0528168678283691,0.10279347849344306
-1.1183662414550781,0.17518872004312608
-1.0735098123550415,0.09488184464398665
-0.8930063247680664,0.14687318553277282
-0.6690562963485718,0.13830565417019863
-0.7603432536125183,0.10414887811619447
-0.8596625328063965,0.11228844918570069
-1.0105431079864502,0.14090133850247316
-0.8896500468254089,0.12105942927133384
-0.6896260380744934,0.09200592810573525
-0.6489216089248657,0.08479761053076465
-0.6997112035751343,0.12256070705993509
-0.7182332277297974,0.11244235752797208
-0.8289765119552612,0.2605101057206083
-0.7503491640090942,0.2574986725258345
-0.4865480959415436,0.19454560402877139
-0.5371171832084656,0.1374897392836931
-0.335507869720459,0.18087263165454365
-0.45471295714378357,0.16861326168052826
-0.7588571310043335,0.2943658189980528
-0.9189485311508179,0.10451020263172227
-1.0849522352218628,0.09630819333129112
-1.0692083835601807,0.17037413013182515
-1.093820333480835,0.11989701343562606
-1.0167292356491089,0.1366540048270008
-0.7055516839027405,0.21257383880931505
-0.6233242750167847,0.1406845478812861
-0.7739244103431702,0.1269528500999018
-0.8588420748710632,0.10572059096375507
-0.9105955958366394,0.14890883896247997
-0.8159111142158508,0.12098711511263607
-0.5664817094802856,0.1434559825742853
-0.47761160135269165,0.1480105134167762
-0.5648967623710632,0.14443489010883095
-0.612932562828064,0.12955417413047118
-0.781635582447052,0.14662529616459968
-0.4281235337257385,0.20054222856683962
-0.02374722622334957,0.14325268869545457
0.24809126555919647,0.15818352039667294
-0.10471409559249878,0.12883802849513878
0.06492441147565842,0.1461925953747513
-0.6295240521430969,0.17418117451550655
-0.6896339058876038,0.16050152721570776
-0.698161244392395,0.18362288079586572
-0.4146009087562561,0.18345337208471
-0.9905076026916504,0.12184476665235798
-1.0717124938964844,0.09557342370471078
-0.8573649525642395,0.12789274929533936
-0.6649643182754517,0.11168311770840118
-0.7164522409439087,0.12639119633345156
-0.7790046334266663,0.16413667605035084
-0.9314073324203491,0.13017674505386365
-0.7922483682632446,0.15451171494491625
-0.5373530387878418,0.12346544487580262
-0.4877246022224426,0.07677827276012841
-0.5248621702194214,0.11013702838460765
-0.5609127879142761,0.09427184775620215
-0.5437811613082886,0.08503197033011337
-0.46436017751693726,0.12724589136796577
0.009099308401346207,0.13935007703670763
0.7263272404670715,0.352205309069911
0.9428561925888062,0.2229398738757029
-0.09360934793949127,0.12378181334622454
-0.24847693741321564,0.157157819040857
-0.3513125777244568,0.18768283988504691
-0.3575252592563629,0.13498838878401345
-0.4720005989074707,0.15844095864881727
-0.9255094528198242,0.1649836046245836
-1.087511420249939,0.12182983769828817
-1.0538125038146973,0.14631331542968826
-0.8953198194503784,0.10683285980683586
-0.7186352610588074,0.15147533066200933
-0.8494124412536621,0.12125568441391525
-0.9497675895690918,0.10938120115683336
-0.9611632227897644,0.18307834135380188
-0.8724175691604614,0.13272842424531178
-0.5953428149223328,0.14295779744079676
-0.6220508813858032,0.11850572125400452
-0.6429117918014526,0.14833026304570676
-0.7138038277626038,0.09628976335738139
-0.7916305661201477,0.12118953300109091
-0.6407715082168579,0.18995099743602104
-0.4469490945339203,0.25109057566991044
0.4651815891265869,0.25069942279921664
0.369806706905365,0.34257649386316696
0.2105325162410736,0.17815544037378678
-0.346401184797287,0.17423054164987598
-0.472667932510376,0.23108695162288623
-0.6102490425109863,0.1892377078734539
-0.7231444716453552,0.16929848003676332
-0.8532240986824036,0.2465703988893798
-1.072695016860962,0.1582688763387202
-1.0594338178634644,0.13809097043414673
-0.8858075141906738,0.11391323878522519
-0.7959158420562744,0.19070972686003232
-0.8335811495780945,0.13781871369716653
-0.9589452743530273,0.13786910375386133
-0.9542931318283081,0.14343911313060922
-0.8707965016365051,0.129219655476902
-0.7684231996536255,0.1305728649228615
-0.857516884803772,0.13680989260458756
-0.7025231122970581,0.10242316752814362
-0.7970854043960571,0.09894018765555126
-0.8433706164360046,0.19403527301737764
-0.794348955154419,0.2226628647189161
-0.029432887211441994,0.13924000602791986
0.5413915514945984,0.14938840666955902
0.8838387727737427,0.1348597537035155
0.11653367429971695,0.1198327729854578
-0.0994182676076889,0.18834650619390866
-0.2270435392856598,0.1489046685952017
-0.6892178654670715,0.1741045772194665
-0.8436600565910339,0.16157738786550907
-0.8486625552177429,0.21895633283718954
-1.1223493814468384,0.13923209829824199
-1.021750807762146,0.17623212775952352
-0.9145796895027161,0.13832058199528724
-0.8444097638130188,0.117264598407836
-0.5883846879005432,0.13147258979240925
-0.8407314419746399,0.10191857746854338
-0.9161421656608582,0.11837827932658637
-0.967226505279541,0.12534596612074253
-0.7510891556739807,0.11255659810651243
-0.5810279250144958,0.10487897832503104
-0.5859271287918091,0.09029975925090016
-0.6600812077522278,0.23611998778862037
-0.7295722961425781,0.12159471151216948
-0.48839840292930603,0.17449803782255416
-0.10959492623806,0.19903068940166307
0.6596817374229431,0.22129356936099728
0.982191264629364,0.3213931892210598
0.4595404267311096,0.1684306809698752
0.07126065343618393,0.09940612426195877
-0.5615158677101135,0.1753785679310454
-0.690605878829956,0.170606288504357
-0.73908931016922,0.20769142802187132
-0.9183637499809265,0.11827858358115846
-1.0376657247543335,0.15957148665717757
-1.0916941165924072,0.12019087891885162
-0.8728259801864624,0.1609067019827373
-0.6061375737190247,0.20883971687270303
-0.604099452495575,0.15957791109206476
-0.8478410840034485,0.11414085636856641
-0.970779299736023,0.09783369435543172
-0.7040635347366333,0.17807441228603224
-0.6114939451217651,0.0805479158589514
-0.4239266812801361,0.09935308657583695
-0.4688422679901123,0.18148806522509212
-0.5487004518508911,0.11463078089887557
-0.619907557964325,0.16607134921133715
-0.5745194554328918,0.17053049933020742
0.21007724106311798,0.18927310170983852
0.20701780915260315,0.22608341119068334
0.8160220384597778,0.19531670616793037
0.25307697057724,0.11769657075190944
-0.46986979246139526,0.15374463802043217
-0.6714710593223572,0.16550719794879903
-0.7214916944503784,0.11661103809111029
-0.7208849191665649,0.19023796555754477
-0.7548068761825562,0.1530100003100525
-0.9973133206367493,0.15999346364871816
-1.0349438190460205,0.15275893610911373
-0.9223684072494507,0.11831188642314137
-0.5789347887039185,0.11787258027126961
-0.612231433391571,0.14469424967893357
-0.8538010716438293,0.15901903061173178
-0.8730995059013367,0.10612461535474094
-0.8417545557022095,0.13137338111272912
-0.6531272530555725,0.13768300319562712
-0.511378288269043,0.14613755095572434
-0.5310324430465698,0.1087424498544544
-0.7056041359901428,0.12938505735669587
-0.6661561131477356,0.11439594324704
-0.5702489018440247,0.14536595073359776
0.029349077492952347,0.12699900573921422
0.4511033892631531,0.2158995792898417
0.7961800694465637,0.16296249760928178
-0.11905825138092041,0.10202236062642007
-0.3475627899169922,0.13023658919141107
-0.5584245324134827,0.14283315797192334
-0.5190557837486267,0.33687961263139626
-0.8484686017036438,0.1663703968843321
-0.9622343182563782,0.17116090712993742
-1.0990749597549438,0.1691997036487484
-1.052171230316162,0.18129691248184063
-0.8878809809684753,0.12459691812888501
-0.7697732448577881,0.1360387447830424
-0.7807652950286865,0.1168717900203631
-0.8748934864997864,0.1486375946903548
-0.8787513971328735,0.10875045981449717
-1.0131181478500366,0.1508309322505616
-0.6424009799957275,0.16112482510618512
-0.5419696569442749,0.10748086046450515
-0.466357558965683,0.12167489505859623
-0.6145768761634827,0.14276096420442888
-0.7412561774253845,0.2572465136212435
-0.6197161674499512,0.25541857059289175
0.529804527759552,0.22892863967441704
0.7493795156478882,0.1684386859957466
1.0605695247650146,0.30123932902438355
0.3146857023239136,0.17391556704029112
-0.22423076629638672,0.18197766065115573
-0.3439195156097412,0.14742063451615223
-0.6884088516235352,0.1469784055981621
-0.7436996698379517,0.1955541746363279
-0.8365055322647095,0.14087686605048552
-1.0881205797195435,0.1894510037844217
-1.061415433883667,0.14253772294353298
-0.9671316146850586,0.1324590248071114
-0.7346802949905396,0.11672387243863266
-0.7550567388534546,0.12019506219809421
-0.8616315126419067,0.11476527210972504
-1.062970519065857,0.13611532608490862
-0.8477393984794617,0.09568806359743895
-0.7088660597801208,0.10230393656172164
-0.5462331771850586,0.08928990352295024
-0.36650943756103516,0.11566794829472887
-0.6334003210067749,0.1253225510482914
-0.6059199571609497,0.16232779569323816
-0.5083903074264526,0.1176624418075412
0.3329041302204132,0.218929376927339
0.6991949677467346,0.3364341066732631
0.7594491243362427,0.17842779446637444
0.17750313878059387,0.15509077220639073
-0.24399928748607635,0.1714781020274661
0.16502052545547485,0.16012009683467973
-0.33643102645874023,0.15962885559597126
-0.3653442859649658,0.2615724448607504
-0.6119134426116943,0.2867171961202443
-1.0389976501464844,0.1262220949134633
-0.752716064453125,0.11580488092698057
-0.8152869939804077,0.1915355640843194
-0.584362268447876,0.12283130805681323
-0.5009551644325256,0.17658176014735022
-0.6004951000213623,0.114887790748362
-0.8111916780471802,0.146114674832124
-0.6849664449691772,0.12905425398881565
-0.4075568616390228,0.12471005561390111
0.05221782252192497,0.07919451590805963
0.13044074177742004,0.10857930110761257
-0.3857021927833557,0.11944260434919925
-0.44846311211586,0.1823762701133257
-0.10523732751607895,0.14414850186072758
0.3733879625797272,0.19339910104467528
0.8736292123794556,0.24617853432343148
1.554244875907898,0.15757626697280058
0.7340295910835266,0.26367286839693876
0.20064230263233185,0.11401306119069134
0.20720425248146057,0.12495516575161926
-0.2350303679704666,0.12155260827481502
-0.1272413730621338,0.1852678290668382
-0.6639446020126343,0.24342472201642024
