Open_imp,High_imp,Low_imp,Close_imp,Volume_imp,step_1_imp,step_2_imp,step_3_imp,step_4_imp,step_5_imp,step_6_imp,step_7_imp,step_8_imp,step_9_imp,step_10_imp,step_11_imp,step_12_imp,step_13_imp,step_14_imp,step_15_imp,step_16_imp,step_17_imp,step_18_imp,step_19_imp,step_20_imp,step_21_imp,step_22_imp,step_23_imp,step_24_imp
0.18359254,0.15112476,0.16367376,0.18254082,0.31906816,0.07352787,0.14158086,0.031327665,0.03463384,0.028866313,0.027705843,0.034788076,0.037884194,0.015957328,0.012921723,0.019259114,0.06552159,0.038551424,0.042359415,0.009094567,0.039154705,0.0431025,0.014046956,0.07185062,0.068307325,0.03857848,0.049956914,0.017591903,0.04343081
0.11601097,0.26162463,0.20658484,0.18374568,0.23203385,0.03763554,0.06380663,0.028377471,0.052092835,0.025120474,0.019675847,0.05072519,0.051203337,0.025991239,0.053138845,0.03940851,0.01305907,0.065890566,0.0345354,0.03975535,0.02817343,0.041539308,0.047654886,0.025364598,0.05320384,0.041147824,0.049513254,0.02508316,0.08790337
0.22503686,0.13981703,0.21594661,0.18109477,0.23810476,0.031025443,0.06556984,0.029471543,0.05874068,0.04657182,0.04210005,0.023918077,0.052935947,0.037656,0.035050336,0.024159592,0.029229242,0.0236285,0.05045273,0.04024872,0.029596211,0.056247856,0.033886015,0.030324914,0.058264304,0.04186883,0.06445164,0.01326466,0.081337035
0.18254401,0.18412678,0.22825792,0.1599683,0.24510297,0.034081243,0.046230335,0.040958222,0.04110696,0.033258945,0.044843446,0.03689815,0.034772925,0.047073342,0.01955167,0.036053352,0.039435226,0.017072525,0.0884059,0.02881577,0.04008222,0.034240216,0.04909996,0.05146554,0.04498315,0.0296889,0.029573577,0.040138382,0.09217006
0.2044153,0.21229297,0.119288094,0.17927228,0.28473142,0.062142063,0.04936914,0.03225374,0.030489331,0.020814637,0.049376,0.02697586,0.03478239,0.02967524,0.057976943,0.03364456,0.039195627,0.05362989,0.056526836,0.06176894,0.0517801,0.0498008,0.0230833,0.027730197,0.02215484,0.036895324,0.040234737,0.03297837,0.07672118
0.16010837,0.18748195,0.2083814,0.12378694,0.32024133,0.053604074,0.035066023,0.014650606,0.027938323,0.034522142,0.044412807,0.03802661,0.032318603,0.02149829,0.016103532,0.029854994,0.019764123,0.039311487,0.082852215,0.08016223,0.06442786,0.013161732,0.030535562,0.043511063,0.059237164,0.03590995,0.04135353,0.011040462,0.13073665
0.14135836,0.19943896,0.15966961,0.22172007,0.27781302,0.07013561,0.03324828,0.031923547,0.045684565,0.019452695,0.034420684,0.046476405,0.0402217,0.02195563,0.055026967,0.031045306,0.05219329,0.035388816,0.017496647,0.03387662,0.016394908,0.053064667,0.051556535,0.0404428,0.04734258,0.06378658,0.032572057,0.047049545,0.07924352
0.1478897,0.18534105,0.16149895,0.1710328,0.33423752,0.012299492,0.028982216,0.047095437,0.057170473,0.03240489,0.018893767,0.052480724,0.02509016,0.042193126,0.0673561,0.0319737,0.037136246,0.08946829,0.06306888,0.034758158,0.049815148,0.011238689,0.053167567,0.026634095,0.039359633,0.030367473,0.06259841,0.02143344,0.065013826
0.14071195,0.14500749,0.16321173,0.18027622,0.37079257,0.023762673,0.06609746,0.04393751,0.054188102,0.064388834,0.032685965,0.014269236,0.028987858,0.032977995,0.03566249,0.06833546,0.06531931,0.0745643,0.02927724,0.04237505,0.072605774,0.03276291,0.011695906,0.047923073,0.031905033,0.030611208,0.020245668,0.035698917,0.039721984
0.19852126,0.15911552,0.17491549,0.17554136,0.29190633,0.054754376,0.08098483,0.016581714,0.034849726,0.03407638,0.024450183,0.040570986,0.020723514,0.04870361,0.048871487,0.02910082,0.02471415,0.032479793,0.05790247,0.03967671,0.06430011,0.03716738,0.03505598,0.009787864,0.06762844,0.032226242,0.039875694,0.015147164,0.1103704
0.16079833,0.23842672,0.1879076,0.15960617,0.25326115,0.053701896,0.0559051,0.03058891,0.024524,0.020774253,0.031794626,0.03381303,0.07305685,0.033720147,0.0686689,0.043263797,0.04660991,0.024247333,0.026463095,0.024902126,0.028161421,0.0363966,0.011606784,0.027538225,0.04324921,0.050380062,0.07031793,0.053414147,0.086901635
0.14231616,0.1993476,0.14947301,0.119276345,0.3895869,0.028757066,0.04648846,0.026326135,0.027430223,0.011736181,0.045157775,0.050858613,0.037474763,0.05638348,0.029291593,0.023269478,0.025085831,0.032410987,0.023864903,0.018545203,0.04857026,0.038865626,0.020310132,0.04426105,0.04627849,0.041801393,0.050634675,0.103018664,0.1231791
0.18637401,0.25228107,0.16915093,0.13144903,0.2607449,0.04342786,0.05808675,0.028390061,0.04279642,0.06014198,0.03433791,0.027848773,0.024960661,0.04465673,0.03529341,0.045957606,0.05245121,0.0134141855,0.008207182,0.043776244,0.051866002,0.027154025,0.053423647,0.049489625,0.038102727,0.043584734,0.05797724,0.02227856,0.0923764
0.18455109,0.15950644,0.21766268,0.15589952,0.2823803,0.041625768,0.029327719,0.021341791,0.058191672,0.014999385,0.04001278,0.03241028,0.0592923,0.055899095,0.03199073,0.070658505,0.06606502,0.039928526,0.042971563,0.033143032,0.013619744,0.020128246,0.041907657,0.027040578,0.07554821,0.017855113,0.088564955,0.0258753,0.051602058
0.18014021,0.22172447,0.16357093,0.22983243,0.20473197,0.041086756,0.030907962,0.054045934,0.024393892,0.055055987,0.030047372,0.039065443,0.0328749,0.046294414,0.049596764,0.054415923,0.027022876,0.048759904,0.024439905,0.014709762,0.061623454,0.039758116,0.05193609,0.064823836,0.018916428,0.054065462,0.049255867,0.008632558,0.07827039
0.23277411,0.17858131,0.16396901,0.15724884,0.2674267,0.0400962,0.054684334,0.06143232,0.05639646,0.051757857,0.031628024,0.062426858,0.025964228,0.03831171,0.039910283,0.04931993,0.027923454,0.029508062,0.03372976,0.04615903,0.04360467,0.01909227,0.033001453,0.04688874,0.013500252,0.045171686,0.057349067,0.033970322,0.058173053
0.21136096,0.15647185,0.18784963,0.24012731,0.20419021,0.07392835,0.09402967,0.043750525,0.06362193,0.04156892,0.014870744,0.030397873,0.022752484,0.038541704,0.027745953,0.027457478,0.06343405,0.08974043,0.0115931695,0.036878247,0.015602142,0.04537941,0.035475682,0.062018953,0.010865125,0.045977328,0.035220403,0.042690665,0.02645873
0.23327823,0.15467885,0.20048913,0.11983025,0.2917235,0.055464465,0.06342722,0.016769182,0.07152796,0.021654606,0.031011868,0.035990767,0.023411522,0.0580108,0.0100534065,0.021603422,0.052366093,0.027903957,0.03448857,0.0504557,0.03366428,0.013829729,0.022559986,0.098029405,0.059029292,0.09474846,0.023755081,0.016397238,0.06384697
0.19472265,0.21258491,0.16943677,0.09037951,0.33287618,0.009696966,0.055223063,0.02190315,0.017536022,0.02575805,0.07353929,0.01988418,0.12097952,0.027837902,0.022467647,0.01822179,0.013803606,0.022997603,0.026264584,0.051452443,0.022456758,0.015772117,0.0117693255,0.04126607,0.014182827,0.077553205,0.061081678,0.02926077,0.19909146
