freq_0.00000,freq_0.00001,freq_0.00002,freq_0.00003,freq_0.00005,freq_0.00006,freq_0.00007,freq_0.00008,freq_0.00009,freq_0.00010,freq_0.00012,freq_0.00013,freq_0.00014
0.400849683880806,0.37015152543783186,0.3815319961309433,0.417026506960392,0.42770014703273773,0.3810147061944008,0.4357036638259888,0.44867456138134004,0.44186165928840637,0.41929718881845474,0.4337897437810898,0.4171286207437515,0.42591810613870623
0.4622155898809433,0.4700328415632248,0.45518327355384824,0.4833637025952339,0.46689908593893054,0.4779918411374092,0.4881222581863403,0.49208332926034926,0.4638561522960663,0.47141455560922624,0.48588036179542543,0.47534616708755495,0.4919305723905563
0.5322045588493347,0.5158499090373516,0.51628597330302,0.5499804273620248,0.5257116208225489,0.5449891787022352,0.5549715733155608,0.5417514049261808,0.5489077278226614,0.550848598331213,0.5495709922909736,0.5273674748465419,0.548768745996058
0.41677733093500136,0.3990229898691177,0.40330676198005677,0.422873193025589,0.40644179701805117,0.44175711363554,0.42280243754386904,0.40583214312791827,0.4265218901634216,0.42074932634830475,0.40634139001369474,0.4375509223341942,0.4360960504412651
0.4906783500313759,0.5114781141281128,0.51794109582901,0.5113434424996376,0.497853119969368,0.5197888875007629,0.5096553564071655,0.5316624262928963,0.5029457497596741,0.5058748188614846,0.5383935526013375,0.5232041016221046,0.5156626617908477
0.2492873963713646,0.24456792637705804,0.2599368995428085,0.2623992918431759,0.2572492690384388,0.2607663038372994,0.2593209131062031,0.25270982027053834,0.25940791964530946,0.2585166235268116,0.2462659253180027,0.24740637600421905,0.26504179209470746
0.27464375749230385,0.2634741325676441,0.2934004930406809,0.28274539932608606,0.28195602700114253,0.2849604941904545,0.29768346905708315,0.2849592973291874,0.30121160596609114,0.3015123380720615,0.27624370478093624,0.2700779789686203,0.30367162108421325
1.0251801733672619,0.9914386501908302,1.040828796774149,1.0344362804293632,0.8943107533454895,1.017452749311924,1.0156539921462535,1.0422061794996262,1.001715112477541,1.0432128125429154,1.008010827600956,1.046769330650568,1.0521579207479954
1.2338106986880302,1.130229626893997,1.1598429664969445,1.2251152786612511,1.1864508470892907,1.1949567541480064,1.1994536516070367,1.1994534528255463,1.1472330591082573,1.2128001537919044,1.2253932133316994,1.2594472801685332,1.2249990132451058
0.9163603520393372,0.8304819583892822,0.9429261267185212,0.95342888712883,0.9141055774688721,0.9655269408226013,0.9177367782592774,0.8573639690876007,0.8910740029811859,0.9950836718082428,0.9702679693698884,0.9616517615318299,0.9150537312030792
0.761536215543747,0.6777396082878113,0.7813872277736664,0.808566769361496,0.7898367083072663,0.7416518652439117,0.8319577431678772,0.7743243157863617,0.767320865392685,0.7702975594997405,0.7886053121089935,0.7343865537643433,0.8299933743476867
0.8365581202507019,0.7866908621788025,0.8678523397445679,0.8744869947433471,0.839234174489975,0.8416396248340606,0.8528940105438232,0.8813511800765991,0.8339003527164459,0.8635609018802642,0.8848790717124939,0.8849522376060486,0.888956128358841
0.5074800698459149,0.4863405376672745,0.5173824959993363,0.5235760076344014,0.4765629081428051,0.5030933605134487,0.5222635461390018,0.5226820509135723,0.520440484881401,0.48629632651805876,0.5141434887051582,0.5296693688631058,0.5142887838184833
0.25094958648085597,0.2627423100918531,0.2536581364274025,0.251647337526083,0.2562873375415802,0.26290657415986063,0.2665202467888594,0.26253064088523387,0.26195940554142,0.24837429128587246,0.2577582614123821,0.2642896994203329,0.2612741871923208
0.6374296926893294,0.6364964578486979,0.6552833846025169,0.6252422820962965,0.620469283964485,0.6490101477317513,0.6394482612796127,0.6577419807948172,0.6206322275474667,0.649894385356456,0.6366798586584628,0.6520860322006047,0.6406595835462212
0.6565003089606762,0.6065735755115748,0.6918994077295065,0.682685139477253,0.6839045461267232,0.6756873286515475,0.6577557420730591,0.6807207778841257,0.6754028353095055,0.6958740914613009,0.6660046211630106,0.6709852451831102,0.7003825668990612
0.667593059539795,0.5981823986768723,0.6634787407517433,0.6571687349677086,0.6464255771040917,0.6419539424777031,0.6394004267454148,0.6947386592626572,0.7051152524352073,0.633210087120533,0.6887473380565643,0.6668187022209168,0.638509854376316
0.6628678876161576,0.5509281116724014,0.6214015311002732,0.6196775180101395,0.5546488988399506,0.6206650483608246,0.6038620543479919,0.6062872111797333,0.6651546019315719,0.6401507371664047,0.6322578650712967,0.6412107300758362,0.6764743828773498
0.3771902126073837,0.3553072816133499,0.34541391998529436,0.3444093099236488,0.3737290120124817,0.36105073511600494,0.3717696925997734,0.37300833612680434,0.35633654773235324,0.36723594754934313,0.37693595796823504,0.37188654512166974,0.3575060197710991
0.5234481167793273,0.5263216570019722,0.548882827758789,0.5506460130214691,0.5000919389724732,0.5309361091256142,0.5436170703172684,0.5442405432462692,0.5427879169583321,0.549332976937294,0.5652328246831894,0.5461712384223938,0.5524428781867027
0.7426834654808044,0.6732544681429863,0.7463409566879272,0.7613821846246719,0.7364961782097816,0.7417372387647628,0.7038103294372559,0.7023568201065064,0.695871265232563,0.71461082726717,0.7133676251769066,0.7129948621988297,0.753082163631916
0.5444666463136673,0.5561887940764427,0.5687765806913376,0.6047963896393775,0.59624233096838,0.6120230251550675,0.6127311959862709,0.6090848100185394,0.614969159066677,0.6158405804634094,0.612341151535511,0.6108994513750077,0.6351405876874924
0.706053015589714,0.6373902258276939,0.6611671105027199,0.714679374396801,0.7211942747235298,0.67951057523489,0.6717769354581833,0.6950266996026039,0.6977203118801117,0.6950042924284935,0.6945996966958046,0.7184582823514938,0.7136222970485687
0.4917039915919304,0.44533950835466385,0.4708210605382919,0.4891435956954956,0.4819455796480179,0.48834572583436964,0.48922643274068833,0.4799220734834671,0.461315635740757,0.5016165226697922,0.47129820913076403,0.48215496301651,0.4866487205028534
0.3330356428027153,0.3245567694306374,0.31429011553525926,0.3327828574180603,0.3330229711532593,0.34454942733049393,0.3365473076701164,0.32604627788066864,0.33216373443603514,0.34031649500131606,0.3391712847352028,0.3474003139138222,0.33037686854600906
0.3315266974270344,0.32796317636966704,0.30732754707336424,0.339061731249094,0.3331766338646412,0.3419689804315567,0.3457801903784275,0.3369146217405796,0.3478748218715191,0.346458088606596,0.3460117231309414,0.34430474683642387,0.33084181040525434
0.21917801350355148,0.21849867045879365,0.21232336938381194,0.21185650557279587,0.21149358212947844,0.22374186277389527,0.22033554464578628,0.2197364091873169,0.22117994874715804,0.22134432792663575,0.22278153121471406,0.2152712720632553,0.22336307168006897
0.26498441606760026,0.28338570773601535,0.28488431483507154,0.2819234085083008,0.26511097460985183,0.2681963047385216,0.28704931735992434,0.28462951093912126,0.29321741700172427,0.28521376878023147,0.2786467185616493,0.27822397351264955,0.28036982446908953
0.2959598871320486,0.28784312210977075,0.2943748641014099,0.29988300427794456,0.2825937860459089,0.2997305651009083,0.3011166884750128,0.3005736868828535,0.29949454344809057,0.2895801241695881,0.2983450938016176,0.30267678655683994,0.2951816563308239
0.35488682717084885,0.33495033737272023,0.33252342890948056,0.36078479904681443,0.3466954443231225,0.3419095695391297,0.3595246133953333,0.3413256959244609,0.3549021016433835,0.3648288430273533,0.361250140927732,0.34195937573909757,0.35634752076119186
0.9192062839865685,0.8281128932535649,0.8836506655812264,0.8826594685018062,0.855640167593956,0.8989863632619381,0.8899861016869545,0.9009080091118813,0.8931508478522301,0.8815653124451637,0.8660301254689693,0.9176138006150723,0.8840972998738289
