freq_0.000,freq_150.000,freq_300.000,freq_450.000,freq_600.000,freq_750.000,freq_900.000,freq_1050.000,freq_1200.000,freq_1350.000,freq_1500.000,freq_1650.000,freq_1800.000
0.0633012056350708,0.6325006484985352,0.1347728967666626,0.0465962290763855,0.15265589952468872,0.02043968439102173,0.010946989059448242,0.03983837366104126,0.0006493330001831055,0.016195833683013916,0.04018855094909668,0.05157715082168579,0.0024047493934631348
0.10510748624801636,0.4488319754600525,0.16859763860702515,0.015132546424865723,0.4749172329902649,0.06398683786392212,0.06698215007781982,0.023254215717315674,0.00880342721939087,0.0347437858581543,0.007429003715515137,0.04281502962112427,0.005124509334564209
0.048815712332725525,0.21323998272418976,0.18496598303318024,0.04552173614501953,0.33954286575317383,0.14259707927703857,0.03782626986503601,0.022478677332401276,0.045607805252075195,0.01525549590587616,0.020927250385284424,0.08324755728244781,0.001269519329071045
0.06584745645523071,0.0856364369392395,0.08442455530166626,0.06014770269393921,0.13980424404144287,0.02630448341369629,0.020269155502319336,0.04693645238876343,0.015167474746704102,0.02805173397064209,0.03910696506500244,0.042772769927978516,0.012228667736053467
0.11152678728103638,0.002032339572906494,0.06323564052581787,0.036341726779937744,0.22581316530704498,0.06604886054992676,0.005485832691192627,0.02770441770553589,0.030803799629211426,0.016117572784423828,0.0336262583732605,0.0312311053276062,0.0066817402839660645
0.12278202176094055,0.39221057295799255,0.006480574607849121,0.025916457176208496,0.27959778904914856,0.06816595792770386,0.007163524627685547,0.03965955972671509,0.0010457336902618408,0.029249101877212524,0.039308100938797,0.028094053268432617,0.002616703510284424
0.12771128118038177,0.5537673830986023,0.0635562464594841,0.044342897832393646,0.09980185329914093,0.016427651047706604,0.008921891450881958,0.005432642996311188,0.003144107758998871,0.027775943279266357,0.028629548847675323,0.010036319494247437,0.006529994308948517
0.1355917751789093,0.5297813415527344,0.22980046272277832,0.05409383773803711,0.6103370189666748,0.10771972686052322,0.006928563117980957,0.05788162723183632,0.011335521936416626,0.00654996931552887,0.03794665262103081,0.012936025857925415,0.01057828962802887
0.09590381383895874,0.8692502379417419,0.3086321949958801,0.03358882665634155,0.8114145994186401,0.15902477502822876,0.028220951557159424,0.02093207836151123,0.041305601596832275,0.005896210670471191,0.029486775398254395,0.030066251754760742,0.0067307353019714355
0.20705151557922363,1.3571438789367676,0.03065037727355957,0.0700676441192627,0.0006651878356933594,0.007169485092163086,0.09848546981811523,0.00992894172668457,0.05531144142150879,0.09356379508972168,0.01165771484375,0.08779001235961914,0.03155684471130371
0.3728933334350586,1.633129358291626,0.12642955780029297,0.057378292083740234,0.27054452896118164,0.05275368690490723,0.018208026885986328,0.09032344818115234,0.022566556930541992,0.06476783752441406,0.07264375686645508,0.06650781631469727,0.034387826919555664
0.26986873149871826,1.4950981140136719,0.08342456817626953,0.017259955406188965,0.006392359733581543,0.04384732246398926,0.13686060905456543,0.059427738189697266,0.0275651216506958,0.026723146438598633,0.0972597599029541,0.08064615726470947,0.0030382871627807617
0.12870052456855774,0.6642729640007019,0.07375609874725342,0.01572418212890625,0.42196136713027954,0.0014998912811279297,0.08880740404129028,0.11831045150756836,0.011279165744781494,0.010125994682312012,0.01946711540222168,0.08433037996292114,0.05231732130050659
0.0705747902393341,0.2609931528568268,0.0736641138792038,0.123422771692276,0.49178794026374817,0.041950687766075134,0.0023727715015411377,0.012013301253318787,0.029666200280189514,0.06875556707382202,0.025171294808387756,0.04487241804599762,0.002482503652572632
0.04077121987938881,0.09525394439697266,0.04694164916872978,0.2151232808828354,0.07930399477481842,0.006293468177318573,0.06411643326282501,0.09086495637893677,0.015459001064300537,0.06199997290968895,0.030429620295763016,0.05843057110905647,0.01983685977756977
0.09849654138088226,0.21150729060173035,0.020660435780882835,0.15427982807159424,0.35161292552948,0.04174558073282242,0.04375455528497696,0.08256618678569794,0.014683090150356293,0.023003024980425835,0.009184159338474274,0.04011312872171402,0.017398223280906677
