Time,Open,High,Low,Close,Volume,VolumeForecast,VolumeForecast_Min,VolumeForecast_Max,VolumeForecast_Var,Uncertainty_Percentage
2022-08-17 17:30:00+03:30,1767.724,1769.684,1765.308,1766.028,3115259.886,3742204.9759035106,3072621.0,4057991.2,89785683349.78326,550407.9696331994
2022-08-17 18:30:00+03:30,1766.028,1766.414,1761.228,1762.048,2883330.107,2607258.369410244,2321591.0,2914008.8,40176438851.42657,353494.2642737204
2022-08-17 19:30:00+03:30,1762.038,1763.112,1759.714,1762.382,2325134.039,2149686.028460016,1567621.9937999998,2824580.0,130152378345.16562,1388970.6982725556
2022-08-17 20:30:00+03:30,1762.575,1763.724,1761.048,1761.434,1666239.977,1835881.4888148,1351321.9833999998,2329587.2,98706439852.48805,1233434.1393962046
2022-08-17 21:30:00+03:30,1761.458,1770.144,1761.384,1766.474,2895699.978,1553086.5273548947,1142603.9696000002,1937071.5,55546575946.367836,820488.8972753384
2022-08-17 22:30:00+03:30,1766.468,1767.754,1764.078,1764.368,2327320.099,2162204.0437801774,1291885.996,2834797.2,229353034703.00818,2433475.295806912
2022-08-17 23:30:00+03:30,1764.378,1765.234,1761.188,1761.468,605430.007,1062110.4649594943,465049.01052,2316612.8,272886614566.44257,5894323.892620176
2022-08-18 01:30:00+03:30,1761.01,1763.698,1761.01,1762.088,315230.0119,492483.5084737579,157845.6,1060433.0,61821706428.63477,2879843.883173162
2022-08-18 02:30:00+03:30,1762.088,1764.865,1762.048,1764.865,349220.0077,476044.1573475025,223301.1,751394.7,18473629928.99461,890260.2424377417
2022-08-18 03:30:00+03:30,1764.865,1766.165,1764.165,1765.268,575540.0062,872134.7786519452,741345.44,1055081.5,10187731758.777702,267966.0610925934
2022-08-18 04:30:00+03:30,1765.37,1767.394,1764.978,1765.648,1112709.999,1336954.524008406,1031974.56,1798727.9893,61636633630.1148,1057635.4370260425
2022-08-18 05:30:00+03:30,1765.648,1765.724,1763.698,1765.128,869570.0169,1032316.985078216,826339.9957999999,1505643.8,41785620576.04116,928594.4833896179
2022-08-18 06:30:00+03:30,1765.088,1765.344,1761.678,1762.214,632210.0163,711320.7364423153,558393.9649906917,1299464.5,47057400063.188286,1517675.3162633067
2022-08-18 07:30:00+03:30,1762.234,1763.208,1761.478,1763.138,497740.0005,607043.8704622743,485608.22,1085931.5,31185040923.82852,1178530.181793882
2022-08-18 08:30:00+03:30,1763.138,1765.284,1762.712,1763.164,850809.9914,895504.250597091,778173.3,1049926.9,8182369914.108865,209597.94260523535
2022-08-18 09:30:00+03:30,1763.084,1763.388,1760.728,1761.269,1417860.031,1503748.310383547,1284998.2,1740515.2546490647,18035516839.555523,275131.5557144211
2022-08-18 10:30:00+03:30,1761.255,1763.278,1761.078,1762.618,2129750.013,1893248.8141918683,1715393.019,1992698.5,8987251611.170326,108880.75400905314
2022-08-18 11:30:00+03:30,1762.627,1766.228,1762.478,1766.074,2219769.955,1969054.2790707431,1404640.01882,2471514.710876953,78544819259.31879,915107.6536223363
2022-08-18 12:30:00+03:30,1766.078,1768.978,1765.244,1768.804,1833080.053,1820692.6285079976,1313791.9904,2260737.5,61613678434.84717,776338.0919930016
2022-08-18 13:30:00+03:30,1768.774,1770.618,1768.318,1769.862,1900069.952,1637385.0547141186,1239583.98098,1951355.2,33586309739.52207,470558.42505281034
2022-08-18 14:30:00+03:30,1769.894,1772.294,1769.288,1770.354,1705109.954,2060817.1458268326,1809347.6,2304435.683483075,22519594670.09812,250671.27699385455
2022-08-18 15:30:00+03:30,1770.354,1771.914,1766.45,1767.174,3408060.074,2961809.9927518186,1884610.1,3916884.9944,302707761296.6552,2344689.4111675057
2022-08-18 16:30:00+03:30,1767.174,1769.874,1762.614,1765.654,4016829.968,4115152.286211564,3083661.0,4753615.5,270510332752.7809,1508045.9512186146
2022-08-18 17:30:00+03:30,1765.564,1766.474,1761.759,1762.157,3326800.108,4025553.709117487,3395490.514222146,4532579.5,150164921367.61838,855764.8505345746
2022-08-18 18:30:00+03:30,1762.122,1763.288,1757.642,1759.684,2625030.041,2989338.6663778992,2565462.0412,3329445.2,46931675863.07254,360152.57318965043
2022-08-18 19:30:00+03:30,1759.694,1759.894,1756.344,1757.124,2067049.98,2217123.51407429,1773321.4,2586317.5,67382086412.948906,697209.8313861937
2022-08-18 20:30:00+03:30,1757.118,1759.198,1755.218,1758.364,1815870.047,1898572.8484970727,1488763.99998,2252807.0,62696083716.20057,757570.7835409304
2022-08-18 21:30:00+03:30,1758.348,1759.694,1757.644,1759.524,1070970.058,1907409.0629312317,1427486.0144000002,2359265.8516264088,77445060182.89423,931456.1009439287
2022-08-18 22:30:00+03:30,1759.454,1761.144,1758.838,1759.464,1009400.01,1277568.1897729263,984683.7600249288,1716317.4793759878,46890586455.43079,842001.5023954329
2022-08-18 23:30:00+03:30,1759.464,1759.574,1758.098,1758.428,410829.9911,510830.51576388057,201546.47,1413711.8,130040617693.2768,5840144.24831049
2022-08-19 01:30:00+03:30,1758.244,1759.248,1757.208,1757.208,331160.0089,429941.9743796059,263901.1,856602.44,29293260025.676003,1563055.7590646674
2022-08-19 02:30:00+03:30,1757.218,1759.058,1757.138,1758.378,353289.9916,499084.79530376213,385031.9824379976,768925.56,12230805501.43044,562193.5921365509
2022-08-19 03:30:00+03:30,1758.355,1758.458,1754.648,1755.298,774230.0034,799565.5252976972,670452.4657724001,1123019.8,15389381111.111475,441537.32770193845
2022-08-19 04:30:00+03:30,1755.398,1757.408,1753.488,1754.468,1097790.003,1267085.5768778487,968471.44,1914771.99798,70901801099.19363,1283709.1584333952
2022-08-19 05:30:00+03:30,1754.458,1757.614,1754.398,1757.374,888670.0273,956816.979732034,806731.06,1492364.9,39217828788.180466,940301.3055979633
2022-08-19 06:30:00+03:30,1757.394,1757.394,1753.354,1754.088,762660.0266,751470.2260906404,564951.7,1314198.1,45513954209.296616,1389468.225328535
2022-08-19 07:30:00+03:30,1754.048,1754.098,1751.654,1753.018,611159.9803,704160.7887044015,573843.3969962117,1210825.9,35587352583.09094,1159413.0772609925
2022-08-19 08:30:00+03:30,1752.978,1756.918,1752.188,1755.624,677820.0269,952496.0521776907,804701.6957284189,1086018.1,9076278202.234428,218585.96539080178
2022-08-19 09:30:00+03:30,1755.624,1757.288,1754.668,1755.908,1801769.972,1316288.3615722416,1115926.8373855818,1445941.1,10761171229.71214,187533.44578895086
2022-08-19 10:30:00+03:30,1755.898,1755.906,1752.958,1753.878,1874320.03,2014008.7850575268,1844403.9824,2156543.873847983,8062588344.817252,91818.01675891057
2022-08-19 11:30:00+03:30,1753.864,1754.438,1751.768,1754.084,1840250.015,1839243.5726773278,1637170.005,2041450.928248602,14608518039.705774,182194.57093994142
2022-08-19 12:30:00+03:30,1754.084,1754.548,1752.643,1753.365,1558210.015,1664984.307648044,1195080.018,1956027.9,41564262218.12407,572685.0387633315
2022-08-19 13:30:00+03:30,1753.358,1753.358,1749.728,1751.144,1615079.999,1568793.7844151305,1187386.0001799995,1960863.5591576607,51192883373.83875,748606.5399429342
2022-08-19 14:30:00+03:30,1751.134,1753.464,1749.761,1752.894,2075799.942,1876821.3079234122,1475805.998,2130778.435792506,38338033601.03891,468607.1806959491
2022-08-19 15:30:00+03:30,1752.874,1757.488,1749.774,1756.374,3206850.052,3287821.105885965,2160381.8,3633086.023863696,197743524052.3845,1379781.0136519817
2022-08-19 16:30:00+03:30,1756.344,1757.998,1750.618,1751.448,3810499.907,3783023.6524990234,2900656.8,4318715.5,191566932455.5725,1161705.793221528
2022-08-19 17:30:00+03:30,1751.494,1752.398,1745.581,1747.988,3692450.047,3699250.0608724025,3303631.2,4035848.8,62789085999.18914,389375.0380392
2022-08-19 18:30:00+03:30,1747.988,1750.414,1746.981,1748.954,2215929.985,2877702.706961493,2434011.9838,3389660.2,94820817709.45142,755905.9652026088
2022-08-19 19:30:00+03:30,1748.954,1750.868,1748.638,1749.708,1155490.041,1952445.8235893494,1589149.2,2523140.952041305,77709563817.65276,913077.6297864931
2022-08-19 20:30:00+03:30,1749.728,1750.148,1748.2,1749.564,1747570.038,1309154.0372563542,1115932.5,1626391.5,30261887162.66529,530285.2785132844
2022-08-19 21:30:00+03:30,1749.614,1749.714,1746.5,1746.578,1559389.949,1512721.7101844216,1191508.00696,1906753.8,41068369257.6992,622810.0013701338
2022-08-19 22:30:00+03:30,1746.638,1747.504,1745.438,1746.408,1893990.04,1346515.4489820136,1091060.9,1824202.9,53697009342.237305,914852.2634490565
2022-08-19 23:30:00+03:30,1746.348,1747.39,1746.118,1746.498,412990.0038,842679.8466893374,464296.00716,1991103.1,193515682270.08502,5268351.830356057
2022-08-22 01:30:00+03:30,1746.298,1747.958,1744.848,1747.084,518809.9742,455761.5046210677,301446.72,858981.7,27418422316.42334,1380131.8637791967
2022-08-22 02:30:00+03:30,1747.004,1747.428,1744.948,1745.538,438340.0083,556059.9234387303,343316.0006999995,975436.8,26961179262.449226,1112324.0977017218
2022-08-22 03:30:00+03:30,1745.558,1746.528,1744.758,1745.285,684549.9873,911193.008347928,677394.0086399999,1205909.2,23133505856.009815,582421.1070510927
2022-08-22 04:30:00+03:30,1745.285,1747.418,1744.818,1745.948,1753219.962,1270597.4383923458,1030357.94,1563258.0,31218609714.426876,563652.0175900075
2022-08-22 05:30:00+03:30,1745.964,1748.098,1745.758,1747.838,768299.9969,1329275.2402520897,1033730.00626,1909626.6,56557983292.81461,976094.5111983177
2022-08-22 06:30:00+03:30,1747.838,1748.958,1746.204,1746.418,755479.9914,769697.1700234319,640307.06,1216523.4,27810140284.94695,828884.8350466191
2022-08-22 07:30:00+03:30,1746.418,1746.418,1743.778,1744.628,725220.0246,707522.2852623556,569062.94,1203574.5,35405402103.994644,1148004.7489016524
2022-08-22 08:30:00+03:30,1744.628,1744.914,1742.718,1743.468,1010750.055,970649.8100401467,797666.047197744,1209355.6,18632386023.92143,440358.50533289113
2022-08-22 09:30:00+03:30,1743.468,1743.718,1741.688,1742.171,2432960.033,1647258.8510209953,1405504.6365022836,1979282.162060402,33006014847.83824,459655.7522345868
2022-08-22 10:30:00+03:30,1742.104,1742.584,1736.384,1737.048,2430660.009,2308185.013534612,1814773.9888,2486230.2,38914025619.33398,386752.54282085964
2022-08-22 11:30:00+03:30,1737.018,1737.592,1732.328,1734.859,2338680.029,2099003.867284047,1506547.9995000002,2420846.8,58740196998.329926,641992.4955213798
2022-08-22 12:30:00+03:30,1734.898,1738.444,1731.594,1737.384,1973760.009,1916154.5149999904,1228686.0226,2321053.2,80195953772.21123,960140.6072207039
2022-08-22 13:30:00+03:30,1737.394,1737.414,1734.398,1734.448,1878149.986,1788465.6715010353,1278457.9871800002,2087019.1,48797957250.15988,625933.8240179921
2022-08-22 14:30:00+03:30,1734.428,1736.028,1730.604,1733.244,1937219.977,2192307.425421744,1370693.9936000002,2521300.2,100958002081.41211,1056460.2938388553
2022-08-22 15:30:00+03:30,1733.264,1733.264,1727.668,1730.398,3110330.105,3278333.925678527,2017712.5,3735005.6665952303,287209504751.5452,2009851.3131425057
2022-08-22 16:30:00+03:30,1730.388,1738.494,1730.258,1733.074,4092870.235,3877530.099145176,2914501.5,4359639.5,233080084304.47705,1379005.5470678504
2022-08-22 17:30:00+03:30,1733.054,1739.93,1731.758,1737.307,3647550.106,3882401.712184729,3521275.957378305,4253741.5,59774031135.81039,353188.91304390406
2022-08-22 18:30:00+03:30,1737.314,1737.994,1734.144,1736.694,3044909.954,2839423.5995301753,2462717.891895645,3307304.5,84221089874.3236,680454.6731120406
2022-08-22 19:30:00+03:30,1736.694,1737.092,1734.704,1735.009,1794399.977,2111686.3309578015,1789258.0032000002,2908451.0,119011397699.18047,1292928.6061228798
2022-08-22 20:30:00+03:30,1735.024,1737.634,1733.684,1735.968,1417930.007,1803698.0374096362,1418835.6,2124701.2,57642875263.331154,733147.6375720771
2022-08-22 21:30:00+03:30,1735.968,1737.398,1735.538,1736.518,1133479.953,1469121.1934014666,1254044.0083400002,1804903.6,29120455943.185852,454717.57027066796
2022-08-22 22:30:00+03:30,1736.488,1737.652,1734.248,1734.898,1345100.045,1362135.2463206453,1025276.06,1691764.2666284624,30131100207.038967,507455.9287668717
2022-08-22 23:30:00+03:30,1734.878,1736.298,1734.204,1735.968,463609.9935,601486.7575133056,311145.1,1675248.6,163034049319.57492,6218329.436172986
2022-08-23 01:30:00+03:30,1735.834,1736.478,1734.504,1735.608,178350.0016,489944.4684202858,349927.22,914690.06,28441616439.022614,1331750.5759369943
2022-08-23 02:30:00+03:30,1735.598,1735.858,1734.534,1735.084,288410.008,448811.21481142327,283338.22,589846.94,8241909034.250952,421273.10912820423
2022-08-23 03:30:00+03:30,1735.084,1738.688,1734.045,1738.024,1153049.946,866796.9282103092,721185.7,1129235.4,13294541978.332512,351844.43568965327
2022-08-23 04:30:00+03:30,1738.022,1740.424,1737.888,1739.975,1685160.041,1628199.2656100446,1355968.2261985787,1809309.9,19866084058.414032,279893.25253598904
2022-08-23 05:30:00+03:30,1739.944,1740.175,1737.958,1738.368,954330.0271,1225570.9031827354,1037411.9302974674,1874811.9,60296356924.60757,1128669.5774051573
2022-08-23 06:30:00+03:30,1738.388,1739.248,1737.414,1738.324,683239.9964,844532.8156982992,705740.94,1365972.8,36969124782.770226,1004235.7278384408
2022-08-23 07:30:00+03:30,1738.314,1738.738,1736.868,1736.868,473549.9918,755135.6314103171,595022.56,1134518.9,24524857860.571686,745059.8273374324
2022-08-23 08:30:00+03:30,1736.868,1738.114,1735.654,1737.038,917219.9965,1021271.6317256701,808046.56,1228447.6,12946591388.189173,290805.8400487217
2022-08-23 09:30:00+03:30,1737.038,1737.928,1734.578,1736.089,1931910.038,1770104.1878215468,1336215.2,2006558.1222384083,40106971266.76913,519786.72998308175
2022-08-23 10:30:00+03:30,1736.046,1738.764,1734.834,1738.238,2521219.969,2172737.257865405,2013754.8,2364236.8,10934939792.828081,115437.26034190811
2022-08-23 11:30:00+03:30,1738.238,1743.764,1737.548,1740.614,2009069.92,2220824.269949996,1439111.9959,2513882.5,92291462992.02771,953367.2131051024
2022-08-23 12:30:00+03:30,1740.604,1741.438,1737.758,1739.324,1399860.025,1791032.5614345903,1166260.0276,2155640.4369960288,72103969940.90889,923566.5482606044
2022-08-23 13:30:00+03:30,1739.308,1739.474,1734.328,1737.338,3165469.885,1509276.3362598375,1211229.9917,1852700.934715512,32991769617.77713,501464.44548824604
2022-08-23 14:30:00+03:30,1737.308,1738.904,1735.238,1737.964,1756019.95,2741220.3279697,1500088.02438,3134272.8,209913061878.3364,1756762.8760266602
2022-08-23 15:30:00+03:30,1737.964,1738.244,1730.688,1735.934,2975009.918,3185332.129787772,1911049.6,3809704.508512941,300673157833.36365,2165501.990656726
2022-08-23 16:30:00+03:30,1736.024,1748.998,1735.445,1747.022,4142010.212,3836678.8531600414,2888681.5,4327656.5,220228118115.12155,1316839.978074425
2022-08-23 17:30:00+03:30,1747.022,1753.974,1747.022,1750.074,4342189.789,4037253.4121829276,3331883.9548,4528204.42337996,170784612042.9854,970455.6447421955
2022-08-23 18:30:00+03:30,1750.104,1753.574,1748.97,1749.644,2762099.981,3290108.137405545,2397309.9708,3914054.2,172373560252.2254,1201919.6269463748
2022-08-23 19:30:00+03:30,1749.644,1750.414,1747.798,1749.634,2171159.983,2072173.7250095403,1669520.0206,2708339.5,97071215141.27232,1074677.5440295918
2022-08-23 20:30:00+03:30,1749.644,1750.098,1746.383,1746.798,2144439.936,1868500.6396275307,1432439.9947799998,2242019.0,68559558065.592186,841755.8511689238
2022-08-23 21:30:00+03:30,1746.908,1748.128,1745.808,1745.868,1212450.028,1892236.0512771772,1209626.00716,2377644.0,107105185181.93382,1298526.314938924
2022-08-23 22:30:00+03:30,1745.838,1747.754,1745.748,1747.078,976100.0276,1364475.2269486405,1052575.5,1590759.4,25885598295.584442,435204.06039984716
2022-08-23 23:30:00+03:30,1747.102,1748.414,1746.824,1747.898,408789.9923,493703.9184813893,106503.84,1384576.8,128408437593.88737,5966895.372337555
2022-08-24 01:30:00+03:30,1747.394,1748.305,1746.358,1746.838,422340.0056,420996.50325239927,196588.34,854358.44,33864305655.041748,1845361.001695774
2022-08-24 02:30:00+03:30,1746.838,1746.838,1745.214,1745.868,487910.0025,561359.5645149576,476512.14497120655,869272.44,15646937324.667286,639433.6554269716
2022-08-24 03:30:00+03:30,1745.848,1747.578,1745.56,1746.115,832099.9742,1086762.480346367,941432.06,1345807.6,13612378679.77703,287334.45746731164
2022-08-24 04:30:00+03:30,1746.115,1747.134,1744.568,1746.238,1169479.966,1379748.53722165,1144471.6,1618707.6583727146,21278990149.522972,353790.45011429954
2022-08-24 05:30:00+03:30,1746.198,1747.328,1743.898,1744.284,1122269.988,965740.7398865896,800762.4773640526,1556159.2,54292143149.66348,1289708.9636205365
2022-08-24 06:30:00+03:30,1744.254,1745.388,1744.074,1745.308,865010.0231,868909.6676007328,645724.56,1514149.5,60616037633.261406,1600404.3409536066
2022-08-24 07:30:00+03:30,1745.318,1747.278,1744.998,1747.008,656009.9721,797568.0446900825,572388.524711011,1295949.2,39598527136.56079,1139004.8496884902
2022-08-24 08:30:00+03:30,1747.008,1747.988,1745.594,1745.808,870180.0108,1037721.6796992931,873961.3,1280091.5,15013651451.828154,331893.3066302957
2022-08-24 09:30:00+03:30,1745.808,1747.484,1744.414,1747.084,1243989.945,1598499.855401682,1299935.8,1732335.9024129151,16888804658.858667,242364.29440196443
2022-08-24 10:30:00+03:30,1747.104,1748.034,1744.114,1747.798,1776129.961,1873747.8268089204,1611416.9,2270428.9674,39373789735.34734,482057.14561239275
2022-08-24 11:30:00+03:30,1747.828,1752.378,1747.244,1751.904,1814010.024,1775235.8883179051,1474741.9837000002,2018817.4732191016,23369951176.234375,301989.6113679189
2022-08-24 12:30:00+03:30,1751.904,1753.585,1748.827,1749.138,1626829.982,1642049.586079818,1331324.0288,1940234.8,26775727325.288696,374068.8853855909
2022-08-24 13:30:00+03:30,1749.138,1749.228,1743.314,1744.474,1749500.036,1757154.4430425519,1270897.9844,2186221.6838616086,78726061207.56337,1027831.9467170304
2022-08-24 14:30:00+03:30,1744.474,1745.764,1742.355,1745.388,1876240.015,1806342.6259224915,1447455.99038,2132139.2,38304342534.52291,486463.90486865974
2022-08-24 15:30:00+03:30,1745.388,1747.468,1743.107,1745.678,3090559.959,2980763.953788587,1982052.4,3353797.5187839502,161727091602.56168,1244716.5936091589
2022-08-24 16:30:00+03:30,1745.688,1746.894,1742.858,1745.717,3213700.056,3951104.030938257,2913910.0,4285122.5,186921889716.19424,1085315.0078752534
2022-08-24 17:30:00+03:30,1745.804,1753.108,1743.768,1752.444,3724030.018,3435324.3330131564,2908125.0,3877454.5,81148680273.09645,541899.2561319782
2022-08-24 18:30:00+03:30,1752.438,1755.798,1750.548,1751.088,2938280.106,2965519.0003653993,2570629.5,3395379.5,71459137834.42601,552792.6061389835
2022-08-24 19:30:00+03:30,1751.128,1752.978,1748.278,1749.458,1951359.987,2325166.6538038463,1939060.0204,2868649.0,80318926836.71672,792454.6001998675
2022-08-24 20:30:00+03:30,1749.461,1750.088,1747.608,1749.524,1576210.022,1818789.524934688,1507956.0042,2131740.8,45233555571.4345,570537.2678293544
2022-08-24 21:30:00+03:30,1749.524,1751.048,1748.918,1749.664,1123999.953,1420795.6363877382,1142685.4240617452,1831763.8,50459118164.07425,814739.831927619
2022-08-24 22:30:00+03:30,1749.694,1752.534,1749.068,1752.008,1106770.039,1102738.1396569912,901410.2,1515688.9,29932152593.05092,622690.9930742858
2022-08-24 23:30:00+03:30,1751.948,1752.664,1750.788,1750.828,497819.9899,611372.0417635959,299338.97,1500356.4,113373102721.70271,4254271.405234475
2022-08-25 01:30:00+03:30,1750.514,1751.328,1750.42,1751.128,190160.0063,494219.6002771338,365653.47,952340.06,29195062757.049545,1355205.0877952033
2022-08-25 02:30:00+03:30,1751.148,1752.318,1750.635,1750.908,295159.9956,444010.42212525173,332623.8627577545,603942.06,7262316564.178699,375213.5358797049
2022-08-25 03:30:00+03:30,1750.898,1753.634,1749.828,1752.708,829330.0271,765264.3986543667,653252.0056000003,1022439.8,11018069024.677738,330283.3613837858
2022-08-25 04:30:00+03:30,1752.708,1756.498,1752.238,1755.174,1185590.029,1304420.817368064,1072564.0,1602966.5,27915699936.79102,490945.9125207178
2022-08-25 05:30:00+03:30,1755.134,1756.574,1754.164,1755.678,827069.9978,1102650.0388169466,914760.289828978,1570496.8,35389121497.517166,736277.5551839827
2022-08-25 06:30:00+03:30,1755.731,1757.614,1755.478,1756.294,675440.0134,775731.92386045,572284.94,1266687.8,38588184234.254234,1141187.4005824465
2022-08-25 07:30:00+03:30,1756.254,1757.314,1755.364,1757.094,695590.0192,695732.4326332562,529261.94,1127092.4,30216344617.684692,996351.6955945997
2022-08-25 08:30:00+03:30,1757.124,1758.654,1755.854,1756.938,722469.9855,972511.9770133685,810934.6070328942,1201880.6,12637719098.324753,298100.96928408777
2022-08-25 09:30:00+03:30,1756.934,1761.548,1756.148,1760.388,2089620.113,1290026.8706396616,1111004.2735564357,1487425.971,11181814933.356686,198832.14471741632
2022-08-25 10:30:00+03:30,1760.388,1763.604,1760.118,1762.344,2318249.941,2099890.0405887268,1843861.9854,2307264.703446632,16055482625.922009,175385.3360143717
2022-08-25 11:30:00+03:30,1762.374,1765.114,1761.694,1762.394,1780019.999,2021749.9042913918,1598867.9888,2313113.2,33374492317.22041,378690.33594752057
2022-08-25 12:30:00+03:30,1762.454,1765.068,1762.397,1763.205,1579319.954,1632997.9052914914,1228686.0225999998,1923206.8,31713315821.814518,445509.4780024476
2022-08-25 13:30:00+03:30,1763.312,1763.603,1761.724,1762.564,1449139.953,1530556.359475606,1235791.98118,1832811.2,32176547724.996307,482272.67404644226
2022-08-25 14:30:00+03:30,1762.544,1765.368,1761.838,1762.394,1709120.035,1831467.0902370182,1447431.9936000002,2026160.0,25510835064.40506,319534.49925832014
2022-08-25 15:30:00+03:30,1762.378,1762.684,1756.828,1760.198,2674590.111,2992610.3139478597,1886758.1,3488834.636976832,224750823911.26135,1722933.8609631776
2022-08-25 16:30:00+03:30,1760.178,1761.638,1753.224,1753.304,3817460.06,3553175.3930680524,2627039.5,3877716.5,154762437317.66956,999222.5747518907
2022-08-25 17:30:00+03:30,1753.304,1757.474,1752.294,1755.928,3079979.897,3827423.2410713793,3380217.8,4113038.8,57938833880.30267,347262.4595600003
2022-08-25 18:30:00+03:30,1755.924,1757.648,1754.248,1755.224,2487390.041,2594740.55545483,2318592.5,2934145.0,39595474134.36067,350063.0789047019
2022-08-25 19:30:00+03:30,1755.244,1758.174,1754.254,1758.134,1309900.045,1963128.8525012515,1592593.8,2487984.555971559,78292055099.00851,914915.8455103616
2022-08-25 20:30:00+03:30,1758.104,1759.778,1757.374,1758.634,1326629.996,1418098.8614556193,1150759.1,1695624.1,33293942553.48745,538596.3567140193
2022-08-25 21:30:00+03:30,1758.684,1758.794,1755.548,1755.964,1213080.049,1323184.1518293808,1123178.2,1663654.9,26117186221.38754,452800.7751496236
2022-08-25 22:30:00+03:30,1755.918,1757.464,1754.828,1757.264,1222309.947,1220054.590221106,1026241.2,1591172.2,31048645129.80228,583807.1187773586
2022-08-25 23:30:00+03:30,1757.348,1758.718,1757.028,1758.488,343160.0034,686442.2325984105,339496.72,1597214.5,128099411009.91156,4281184.100407267
2022-08-26 01:30:00+03:30,1758.478,1758.768,1756.964,1757.148,240329.9958,380137.9331742968,192621.15672482457,782130.94,29253107888.70816,1765420.5717147514
2022-08-26 02:30:00+03:30,1757.128,1757.128,1755.938,1756.255,328640.0139,446729.82451558864,362917.22,663812.56,8832596623.720549,453569.9973128747
2022-08-26 03:30:00+03:30,1756.255,1756.655,1754.774,1755.258,548879.981,868430.4453892334,700635.00406,1142378.4,14453807805.683191,381807.24317900836
2022-08-26 04:30:00+03:30,1755.268,1756.248,1752.228,1752.498,1069659.948,1164681.2746154245,967519.06,1493625.98678,26728991446.890186,526477.2816642211
2022-08-26 05:30:00+03:30,1752.504,1755.764,1752.194,1755.264,635649.9791,969492.7967318258,839050.44,1467333.1,33827428441.76303,800451.2513795092
2022-08-26 06:30:00+03:30,1755.258,1757.348,1754.324,1757.308,464020.0138,663410.3684802528,533655.56,1089206.9,27983970222.066986,967697.733146652
2022-08-26 07:30:00+03:30,1757.248,1757.288,1755.484,1755.668,534359.9916,612313.4988058452,457500.72,915142.56,19749414834.51105,739928.8351150979
2022-08-26 08:30:00+03:30,1755.678,1756.298,1754.048,1755.968,724560.0224,855892.9746932507,724241.7,1081837.9,11545903414.73417,309456.2554366244
2022-08-26 09:30:00+03:30,1755.958,1758.684,1755.196,1755.682,1613160.014,1469703.43766905,1173860.9,1680242.8883167212,24440409720.707336,381483.6588561202
2022-08-26 10:30:00+03:30,1755.617,1756.033,1751.704,1753.038,1903579.95,1861969.5560688379,1730592.9,2018745.917277777,6611917738.729115,81443.3548926257
2022-08-26 11:30:00+03:30,1753.038,1753.084,1750.088,1752.128,1827260.017,1744335.7372843912,1587597.9792256244,1995993.6,12259371345.61282,161212.73147976748
2022-08-26 12:30:00+03:30,1752.118,1752.438,1749.144,1749.734,1552139.998,1585176.4143950732,1188258.0161199998,1947562.6,36796296559.021545,532513.9889745432
2022-08-26 13:30:00+03:30,1749.714,1749.904,1746.358,1746.838,1484990.001,1434729.0566890002,1167846.00038,1820146.9,35621508129.438194,569571.2185424846
2022-08-26 14:30:00+03:30,1746.838,1747.154,1743.594,1745.004,1683210.015,1728351.1536321987,1461495.9716,1929283.1,20415453084.447292,270965.2186796293
2022-08-26 15:30:00+03:30,1744.994,1751.754,1743.688,1745.858,3165380.001,2860317.8818237353,1873888.6,3360004.718427448,191642259709.8428,1537070.4051863714
2022-08-26 16:30:00+03:30,1745.808,1753.762,1745.808,1750.927,4237150.192,3678492.4645473748,2901672.8,4204483.5,210199373857.79837,1310922.97652848
2022-08-26 17:30:00+03:30,1750.918,1756.148,1739.468,1741.458,6395470.142,3793339.4076065626,3093828.2,4239581.0,122206625919.13754,739065.3125102127
2022-08-26 18:30:00+03:30,1741.418,1741.576,1734.204,1737.024,3455310.106,4243082.990741257,2583808.0,5312922.5,651362093359.7982,3521772.8966008574
2022-08-26 19:30:00+03:30,1737.044,1737.124,1734.058,1735.914,2875329.971,2331029.5780077754,1939816.0,3125518.2,129147681541.10245,1271025.0657172478
2022-08-26 20:30:00+03:30,1735.874,1739.154,1735.028,1738.964,1452520.013,2264850.0747701325,1608604.002,2817817.5,139443748137.05582,1412458.6830281415
2022-08-26 21:30:00+03:30,1739.064,1739.464,1736.669,1737.498,995280.0274,1564207.5196901793,1183446.014,2320459.2,105307948154.59244,1544484.1088332373
2022-08-26 22:30:00+03:30,1737.448,1738.104,1735.878,1736.694,1623229.981,1205581.3762817383,931283.7,1438941.0,26631424386.11607,506758.9657773763
2022-08-26 23:30:00+03:30,1736.644,1738.664,1736.404,1737.338,391510.0098,754516.1429017404,344189.22,1851172.2,176934353076.21405,5379784.514415511
2022-08-29 01:30:00+03:30,1736.068,1738.348,1734.318,1735.678,739009.9764,453711.5906945366,284372.22,835342.06,28943589468.81895,1463486.5325869445
2022-08-29 02:30:00+03:30,1735.788,1736.588,1733.258,1734.654,830519.9742,645399.2959807103,552359.7700992329,1187617.9,36518852751.45691,1298087.1948009857
2022-08-29 03:30:00+03:30,1734.664,1736.058,1733.324,1734.364,1111109.972,1069286.0058185805,787166.5894977825,1355918.9,31986370293.065773,686245.8882103042
2022-08-29 04:30:00+03:30,1734.384,1734.398,1723.568,1723.688,1901110.053,1448402.8406130786,1067041.99322,1781187.4,43358536546.40207,686742.5647904844
