Open_imp,High_imp,Low_imp,Close_imp,Volume_imp,step_1_imp,step_2_imp,step_3_imp,step_4_imp,step_5_imp,step_6_imp,step_7_imp,step_8_imp,step_9_imp,step_10_imp,step_11_imp,step_12_imp,step_13_imp,step_14_imp,step_15_imp,step_16_imp,step_17_imp,step_18_imp,step_19_imp,step_20_imp,step_21_imp,step_22_imp,step_23_imp,step_24_imp
0.07842400867297519,0.10756359118543804,0.15144331746022593,0.04450356551323717,0.6180655171681236,0.02887650148581726,0.10117353266276688,0.09154001695038426,0.045697092505860404,0.027263254916518157,0.006343170438614371,0.01929549570122291,0.026746175620924063,0.02280261509393266,0.017470170469496865,0.015189570268560144,0.011535102484029832,0.011719291326971849,0.014158775124991405,0.010533741286510743,0.02030414653444255,0.018894558866093605,0.036414009920666346,0.054264225181216166,0.07778203834943048,0.025643298343936007,0.01619291377450212,0.060124779009134495,0.24003552368397643
0.06304846018197444,0.1112614876264245,0.11901089728251371,0.043926759987388195,0.6627523949216991,0.02821373625529353,0.08355983433018886,0.04403804572285076,0.03325135151761003,0.02005843392540009,0.015614512485914509,0.027215073665045175,0.01864616105979029,0.016133195514855717,0.02018123222050307,0.009138307625083835,0.012462412384678826,0.014305775225243103,0.015811894396230104,0.006846937377240257,0.012453712102274764,0.05940310111075676,0.025063970842574366,0.09122746411087743,0.0703831599974553,0.03772052826251297,0.016934861819625616,0.033637384089609985,0.28769891395838465
0.07923045001515636,0.1295541873243021,0.13852928318736685,0.05020583384887068,0.602480245624304,0.033095972496440355,0.028038090793379496,0.030259270103420312,0.02807172543501927,0.02248505331286715,0.01166813448622692,0.018987313548858856,0.01037759595777111,0.015045488552549518,0.012163516865655406,0.006476218141069601,0.013684621505416331,0.02052829539708748,0.013875816156632064,0.011479429636799512,0.06805443017468725,0.0652801523845532,0.07574138492407197,0.08241165465954403,0.053862185688762755,0.03706798332923489,0.02605578414671801,0.03223815959734887,0.28305172270588563
0.10741215746443551,0.11755007911437564,0.17265268142768866,0.0831118053997154,0.5192732765937847,0.027450538607030842,0.034865653331837894,0.028506871744171176,0.04634034644615858,0.043526747038216886,0.020314937291991176,0.011132277044614482,0.02498370807406391,0.008697150898308654,0.018205660843305445,0.01771465058913638,0.02915098712302927,0.019842324303664227,0.018068438349719492,0.005145444881347229,0.03800802700503809,0.04489802433916406,0.05153245290032098,0.05032250495265599,0.08169571699626776,0.048710233668648066,0.032251296202196356,0.036534162542470855,0.26210184482664217
0.10522622745688268,0.12932642314068565,0.1855041499505687,0.06731448128101025,0.5126287181708528,0.03322967071403906,0.04575340506271652,0.07392741900985528,0.05561868326136994,0.04365518899138603,0.011598380498956102,0.021532438960836765,0.016381425358922244,0.016943219419074968,0.013994741054818809,0.030697256958194162,0.032028993440258786,0.03300622557761981,0.036521033600062446,0.01629499914704096,0.06174310626611799,0.050784255210348926,0.03902230778984433,0.06009672939442272,0.03526052308277808,0.056028138500607005,0.019139874781491734,0.03543372053644354,0.1613082633827938
0.0960924606950825,0.13947290977016197,0.18042541115160712,0.06360322993979485,0.5204059884433535,0.03326472639448974,0.06698671364164721,0.0869334361559409,0.05320524342861234,0.028934124158207192,0.023864328433275545,0.015310148978104164,0.011935501909461585,0.020739262624730158,0.01834352172930301,0.028519363201040194,0.033959432109973244,0.04028597413174122,0.03917514426610588,0.030967532394033166,0.06301943817195531,0.039759665050720136,0.03411320147444626,0.0386955111669896,0.04306478466215973,0.025597122945571156,0.01381099221611094,0.03796032222589049,0.1715545085294908
0.09577711390148755,0.14544587633448178,0.17948408248264416,0.06063499539590456,0.5186579318854819,0.02662983473130943,0.08298849933590456,0.05411622938919268,0.03658675521509272,0.026516803335626962,0.009286778876724334,0.009843538231589647,0.018726537797292105,0.017177037727712847,0.022677399642633923,0.02518043217649719,0.025423968767125167,0.046957995642462676,0.013103182886321875,0.042705215386984324,0.04132803297912965,0.047907490111902394,0.041522159951983946,0.04674649038170697,0.02541962788600344,0.013786623950768217,0.020260518617674608,0.05906535286878897,0.24604349410957135
0.07941321898971887,0.15341962833052103,0.1552869673715594,0.05323036130559852,0.5586498240026022,0.03137342006934625,0.049620423145789544,0.03727842462438999,0.03645968302581514,0.020413385257232457,0.017679338618634896,0.020375737423830306,0.026923336998050884,0.011759766148434532,0.013654314852310723,0.06208013761931017,0.047049604037405275,0.09938442667163451,0.04805444360539536,0.021164570451002715,0.04676958390816006,0.03381292841496501,0.04277798111484268,0.037292374055103564,0.023366352639669383,0.02248678990239718,0.01067241497076687,0.03223011192284976,0.20732045052266274
0.08406297734867109,0.13953021165424234,0.15913062583596221,0.05196692824037212,0.5653092569207522,0.02708061751283637,0.030266737904692302,0.04910994326394871,0.024146269710485266,0.011106884024377987,0.011349269777804176,0.02316498253955079,0.007188165875667478,0.012869757297569367,0.08394370502496025,0.056640521852808996,0.09897926018494575,0.0601922212450559,0.03708703840939936,0.057361520479629065,0.03533578304541968,0.03191199853578691,0.04162233993714826,0.010416756353626917,0.02633059629976892,0.029020466797721797,0.01943872414443334,0.02320787565132998,0.19222856413103243
0.12364466381376986,0.1470607329706551,0.19704980426659524,0.0706234901370723,0.4616213088119075,0.039088070198171475,0.06685277216217225,0.058719873938241275,0.0325068656939426,0.020211631585377563,0.010226590066308343,0.017517522305597565,0.01774341297027011,0.0662906994363561,0.08691758510228872,0.051786891826201664,0.061429594289757014,0.0336385074585542,0.041441309483146185,0.021575945938859704,0.055980637926681426,0.025549184611485917,0.02006443642884029,0.015428221928286601,0.026354994282155802,0.025246080956191515,0.02799531979825883,0.0406678454682489,0.13676600614460593
